YEAR MO DY HR T2M T2MDEW T2MWET QV2M RH2M PRECTOTCORR PS WS2M WD2M WS10M WD10M
2021 2 2 23 17.8 17.61 17.7 14.71 98.69 0.79 85.96 1.64 61.48 2.71 61.59
2021 2 3 0 17.69 17.44 17.57 14.53 98.25 0.34 85.91 1.79 60.53 2.92 60.69
2021 2 3 1 17.5 17.23 17.36 14.34 98.12 0.21 85.88 1.87 59.57 3.02 59.52
2021 2 3 2 17.26 16.98 17.12 14.1 98.12 0.15 85.87 1.96 60.68 3.14 60.82
2021 2 3 3 17.1 16.8 16.95 13.98 98 0.1 85.89 2.12 62.77 3.34 62.84
2021 2 3 4 16.9 16.62 16.76 13.79 98 0.06 85.92 2.15 64.83 3.37 64.92
2021 2 3 5 16.77 16.48 16.62 13.67 98 0.03 85.95 2.15 64.83 3.36 64.93
2021 2 3 6 17.77 17.14 17.45 14.22 95.88 0.02 85.99 2.93 63.57 4.24 63.53
2021 2 3 7 19.38 17.72 18.55 14.77 89.94 0.02 86.01 3.48 57.67 4.87 57.71
2021 2 3 8 21.36 17.73 19.54 14.77 79.69 0.06 85.99 3.68 45.34 5.04 45.38
2021 2 3 9 23.11 17.88 20.5 14.95 72.31 0.18 85.96 3.78 28.53 5.1 28.53
2021 2 3 10 24.13 18.13 21.13 15.2 69.06 0.33 85.91 3.8 17.84 5.14 17.8
2021 2 3 11 24.79 18.3 21.54 15.38 67.06 0.48 85.86 3.85 11.47 5.21 11.5
2021 2 3 12 25.01 18.29 21.65 15.38 66.25 0.59 85.82 3.86 11.81 5.25 11.84
2021 2 3 13 24.76 18.24 21.5 15.32 67 0.59 85.8 3.79 16.64 5.23 16.67
2021 2 3 14 24.48 18.14 21.31 15.2 67.69 0.58 85.79 3.76 20.92 5.25 20.95
2021 2 3 15 23.83 18.12 20.98 15.2 70.31 0.56 85.78 3.62 24.46 5.14 24.54
2021 2 3 16 22.57 18.44 20.51 15.5 77.38 0.52 85.8 3.19 28.32 4.66 28.33
2021 2 3 17 21.06 18.83 19.94 15.87 87 0.53 85.86 2.51 32.8 3.77 32.83
2021 2 3 18 19.69 18.7 19.19 15.75 93.94 0.4 85.92 2.06 34.96 3.23 34.96
2021 2 3 19 19.11 18.54 18.82 15.56 96.38 0.23 85.96 1.93 35.43 3.04 35.37
2021 2 3 20 18.83 18.44 18.63 15.44 97.44 0.15 86 1.68 35.54 2.69 35.54
2021 2 3 21 18.65 18.34 18.49 15.38 97.94 0.13 86.03 1.53 38.16 2.48 38.35
2021 2 3 22 18.48 18.22 18.35 15.26 98.25 0.09 86.01 1.44 43.03 2.37 43.26
2021 2 3 23 18.21 18.04 18.12 15.08 98.81 0.07 85.96 1.28 46.24 2.19 46.3
2021 2 4 0 17.88 17.8 17.84 14.89 99.38 0.07 85.91 1.14 44.44 2.06 44.54
2021 2 4 1 17.76 17.67 17.71 14.77 99.31 0.05 85.88 1.16 41.99 2.07 42.1
2021 2 4 2 17.55 17.48 17.51 14.59 99.44 0.04 85.88 1.22 41.63 2.17 42.08
2021 2 4 3 17.27 17.23 17.26 14.34 99.56 0.03 85.89 1.28 42.27 2.27 42.77
2021 2 4 4 17.08 17.02 17.05 14.16 99.5 0.04 85.91 1.35 44.06 2.36 44.6
2021 2 4 5 16.99 16.88 16.94 14.04 99.19 0.03 85.94 1.47 47.81 2.5 48.04
2021 2 4 6 18.28 17.61 17.94 14.65 95.69 0.03 85.99 2.56 51.07 3.71 51.08
2021 2 4 7 19.97 18.16 19.06 15.2 89.25 0.02 86.01 2.89 47.08 3.99 47.06
2021 2 4 8 22.05 18.23 20.14 15.26 78.81 0.02 86.02 3.03 42.49 4.08 42.52
2021 2 4 9 23.55 18.05 20.8 15.08 71.19 0.05 86.01 3.02 41.74 4.01 41.84
2021 2 4 10 24.37 17.92 21.15 14.95 67.19 0.07 85.98 3.01 38.99 3.98 39.1
2021 2 4 11 24.96 17.83 21.39 14.89 64.5 0.09 85.93 3.05 35.2 4.03 35.14
2021 2 4 12 25.19 17.69 21.44 14.77 63.12 0.12 85.87 3.09 31.24 4.09 31.26
2021 2 4 13 25.07 17.62 21.34 14.71 63.25 0.16 85.82 3 28.43 3.99 28.42
2021 2 4 14 24.46 17.49 20.98 14.59 65.06 0.15 85.78 2.77 28.3 3.71 28.29
2021 2 4 15 23.76 17.4 20.58 14.53 67.44 0.16 85.77 2.39 31.51 3.27 31.6
2021 2 4 16 22.88 17.6 20.24 14.71 72.06 0.16 85.79 1.86 38.36 2.66 38.45
2021 2 4 17 21.65 18.34 20 15.44 81.38 0.18 85.83 1.19 46.86 1.97 47.25
2021 2 4 18 19.68 18.19 18.93 15.26 91 0.17 85.88 0.81 56.77 1.91 56.83
2021 2 4 19 18.7 17.53 18.12 14.65 92.75 0.15 85.93 0.95 61.13 2.19 61.24
2021 2 4 20 17.91 17.12 17.51 14.22 94.94 0.1 85.97 1.08 61.95 2.38 62.26
2021 2 4 21 17.27 16.92 17.1 14.04 97.69 0.08 86.01 1.2 61.6 2.5 61.99
2021 2 4 22 16.73 16.87 16.8 13.98 100 0.06 86.02 1.27 60.43 2.54 60.67
2021 2 4 23 16.37 16.81 16.59 13.98 100 0.09 85.99 1.23 58.54 2.45 58.94
2021 2 5 0 16.29 16.73 16.51 13.85 100 0.07 85.95 1.1 55.74 2.24 56.53
2021 2 5 1 16.14 16.51 16.32 13.67 100 0.07 85.9 0.95 53.32 2.04 53.88
2021 2 5 2 15.9 16.19 16.05 13.43 100 0.09 85.87 0.87 54.16 1.88 54.79
2021 2 5 3 15.64 15.88 15.76 13.18 100 0.07 85.88 0.82 61 1.79 61.53
2021 2 5 4 15.44 15.62 15.53 12.94 100 0.05 85.91 0.77 71.01 1.71 71.4
2021 2 5 5 15.27 15.36 15.31 12.7 100 0.04 85.95 0.75 79.85 1.67 80.58
2021 2 5 6 17.1 16.33 16.72 13.55 95.12 0.05 86 1.58 89.43 2.24 89.4
2021 2 5 7 19.23 16.77 18 13.92 85.56 0.08 86.03 1.92 100.08 2.55 100.24
2021 2 5 8 21.62 16.15 18.88 13.37 70.94 0.11 86.03 2.51 98.79 3.34 98.74
2021 2 5 9 23.31 15.93 19.62 13.18 63.12 0.16 86.01 2.86 87.18 3.79 87.17
2021 2 5 10 24.34 16.66 20.5 13.85 62.19 0.13 85.96 3.06 76.71 4.05 76.72
2021 2 5 11 25.05 17.3 21.17 14.4 62.06 0.11 85.88 3.11 69.88 4.1 69.84
2021 2 5 12 25.54 17.47 21.51 14.59 60.88 0.1 85.81 3.09 64.99 4.07 65.01
2021 2 5 13 25.74 17.36 21.55 14.47 59.75 0.09 85.76 3.06 62.78 4.04 62.74
2021 2 5 14 25.51 17.01 21.26 14.16 59.31 0.09 85.74 3.03 64.29 4.04 64.33
2021 2 5 15 24.93 16.79 20.86 13.98 60.5 0.09 85.74 2.97 67.22 4.04 67.25
2021 2 5 16 24.09 16.87 20.48 14.04 63.94 0.11 85.76 2.73 69.54 3.86 69.62
2021 2 5 17 22.55 17.8 20.18 14.89 74.44 0.09 85.81 1.89 69.39 2.93 69.25
2021 2 5 18 20.15 18.08 19.12 15.14 87.81 0.11 85.86 1.17 67.56 2.34 67.38
2021 2 5 19 19.25 17.72 18.48 14.77 90.69 0.15 85.91 1.23 68.33 2.42 68.23
2021 2 5 20 18.48 17.42 17.95 14.53 93.5 0.2 85.95 1.22 70.87 2.41 70.86
2021 2 5 21 17.72 17.23 17.47 14.34 96.81 0.25 85.98 1.15 74.27 2.37 74.31
2021 2 5 22 17.12 17.09 17.11 14.22 99.62 0.25 85.97 1.09 77.56 2.33 77.6
2021 2 5 23 16.75 16.99 16.87 14.1 100 0.19 85.94 1.07 79.02 2.27 79.31
2021 2 6 0 16.65 16.94 16.8 14.1 100 0.15 85.89 1.07 79.92 2.16 80.23
2021 2 6 1 16.5 16.76 16.62 13.92 100 0.11 85.85 1.1 83.48 2.14 83.5
2021 2 6 2 16.33 16.51 16.42 13.73 100 0.07 85.81 1.17 87.69 2.16 87.92
2021 2 6 3 16.11 16.2 16.15 13.43 100 0.06 85.79 1.23 91.09 2.21 91.42
2021 2 6 4 15.86 15.88 15.87 13.18 100 0.07 85.79 1.29 92.78 2.29 93.33
2021 2 6 5 15.72 15.64 15.68 12.94 99.38 0.1 85.81 1.43 92.82 2.43 93.31
2021 2 6 6 17.15 16.35 16.75 13.55 94.94 0.1 85.85 2.58 92.43 3.71 92.54
2021 2 6 7 19.4 17.18 18.3 14.28 86.81 0.2 85.88 2.84 88.58 3.92 88.63
2021 2 6 8 22 16.74 19.37 13.92 72 0.33 85.87 3.11 83.21 4.2 83.17
2021 2 6 9 23.83 15.86 19.84 13.12 60.94 0.52 85.85 3.22 75.26 4.34 75.19
2021 2 6 10 24.58 15.47 20.02 12.82 56.88 0.79 85.82 3.22 68.22 4.33 68.2
2021 2 6 11 24.61 15.41 20.01 12.76 56.5 0.9 85.79 3.14 63.69 4.23 63.72
2021 2 6 12 24.69 15.69 20.19 13 57.25 0.93 85.75 3.01 61.44 4.03 61.55
2021 2 6 13 24.65 16.01 20.33 13.31 58.56 1 85.69 2.83 63.08 3.79 63.01
2021 2 6 14 24.37 16.3 20.33 13.55 60.69 1.08 85.65 2.66 67.04 3.57 67.08
2021 2 6 15 23.71 16.56 20.13 13.79 64.12 1.28 85.63 2.48 71.05 3.4 70.94
2021 2 6 16 22.76 17.12 19.94 14.28 70.44 1.24 85.63 2.12 74.37 3.04 74.36
2021 2 6 17 21.43 17.72 19.57 14.83 79.25 0.9 85.66 1.64 76.49 2.57 76.47
2021 2 6 18 19.68 18.14 18.9 15.26 90.69 0.66 85.69 1.02 76.71 1.97 76.9
2021 2 6 19 18.94 17.87 18.4 14.95 93.38 0.48 85.72 0.98 77.07 1.93 77.14
2021 2 6 20 18.48 17.71 18.1 14.83 95.12 0.34 85.74 0.92 76.79 1.87 77.19
2021 2 6 21 18.19 17.62 17.9 14.71 96.25 0.26 85.77 0.84 77.64 1.77 77.99
2021 2 6 22 17.98 17.49 17.73 14.59 96.88 0.2 85.75 0.74 80.24 1.65 80.72
2021 2 6 23 17.74 17.34 17.55 14.47 97.31 0.16 85.7 0.68 88.68 1.56 89.14
2021 2 7 0 17.58 17.22 17.4 14.4 97.62 0.11 85.64 0.66 102.38 1.54 102.91
2021 2 7 1 17.38 17.11 17.24 14.28 98.12 0.05 85.56 0.69 116.85 1.62 117.55
2021 2 7 2 17.22 17.01 17.11 14.22 98.5 0.01 85.52 0.81 123.23 1.76 123.41
2021 2 7 3 17.17 16.98 17.07 14.16 98.62 0.01 85.52 0.89 117.24 1.81 117.23
2021 2 7 4 17.15 16.96 17.05 14.16 98.69 0.01 85.56 0.91 102.96 1.81 102.96
2021 2 7 5 17.2 16.99 17.09 14.16 98.5 0.02 85.6 0.92 88.06 1.81 88.26
2021 2 7 6 18.56 17.83 18.19 14.95 95.31 0.04 85.66 1.89 76.83 2.71 77.01
2021 2 7 7 20.25 18.54 19.4 15.62 89.75 0.07 85.69 2.22 63.62 2.99 63.64
2021 2 7 8 22.21 18.54 20.37 15.62 79.56 0.06 85.68 2.16 59.53 2.81 59.58
2021 2 7 9 23.69 18.18 20.94 15.26 71.12 0.08 85.65 1.8 52.78 2.28 52.82
2021 2 7 10 24.65 18.15 21.4 15.26 67 0.09 85.6 1.51 42.69 1.88 42.64
2021 2 7 11 25.31 18.16 21.73 15.26 64.5 0.1 85.53 1.39 38.61 1.73 38.58
2021 2 7 12 25.87 18.19 22.03 15.32 62.5 0.1 85.45 1.45 42.6 1.81 42.56
2021 2 7 13 26.15 18.09 22.12 15.26 61.12 0.09 85.38 1.61 46.57 2.03 46.56
2021 2 7 14 26.06 17.86 21.96 15.01 60.5 0.08 85.35 1.77 45.18 2.27 45.14
2021 2 7 15 25.62 17.74 21.69 14.89 61.62 0.09 85.34 1.9 42.67 2.5 42.72
2021 2 7 16 24.6 18.07 21.33 15.26 66.94 0.12 85.36 1.78 40.19 2.49 40.29
2021 2 7 17 23.15 18.73 20.94 15.87 76.06 0.16 85.41 1.39 40.22 2.23 40.32
2021 2 7 18 21.2 19.39 20.3 16.54 89.31 0.21 85.46 0.85 42.77 1.8 42.89
2021 2 7 19 20.44 19.08 19.76 16.24 91.81 0.21 85.52 0.9 44.29 1.82 44.13
2021 2 7 20 19.85 18.87 19.36 15.99 93.88 0.19 85.58 0.88 42.85 1.76 42.84
2021 2 7 21 19.38 18.69 19.03 15.75 95.56 0.2 85.62 0.82 38.83 1.66 38.7
2021 2 7 22 19.02 18.54 18.78 15.62 96.88 0.32 85.61 0.75 36.51 1.53 36.29
2021 2 7 23 18.76 18.41 18.59 15.5 97.69 0.55 85.56 0.72 41.94 1.46 41.53
2021 2 8 0 18.69 18.36 18.53 15.5 97.75 0.7 85.49 0.89 43.22 1.6 42.63
2021 2 8 1 18.72 18.35 18.53 15.5 97.56 0.71 85.43 1.08 33.8 1.79 33.76
2021 2 8 2 18.65 18.3 18.48 15.44 97.62 0.55 85.4 1.08 20.27 1.79 19.94
2021 2 8 3 18.55 18.2 18.37 15.32 97.69 0.45 85.4 1.04 6.48 1.73 6.48
2021 2 8 4 18.42 18.09 18.26 15.26 97.81 0.33 85.44 1.02 1.76 1.73 2.33
2021 2 8 5 18.33 18.01 18.17 15.14 97.81 0.21 85.49 1.01 6.68 1.72 6.77
2021 2 8 6 18.85 18.23 18.54 15.32 96 0.17 85.57 1.48 18.82 2.2 18.82
2021 2 8 7 19.59 18.48 19.03 15.56 93.12 0.19 85.63 1.99 37.99 2.81 37.99
2021 2 8 8 20.52 18.57 19.55 15.69 88.44 0.22 85.66 2.47 43.2 3.41 43.24
2021 2 8 9 21.96 18.48 20.23 15.56 80.5 0.29 85.66 2.73 41.29 3.69 41.31
2021 2 8 10 23.51 18.23 20.87 15.32 72.12 0.35 85.62 2.68 39.08 3.53 38.98
2021 2 8 11 24.47 17.93 21.19 15.08 66.88 0.46 85.56 2.33 39.14 3.01 39.1
2021 2 8 12 24.98 17.72 21.35 14.83 63.94 0.56 85.51 1.9 41.67 2.42 41.46
2021 2 8 13 25.25 17.58 21.41 14.77 62.44 0.68 85.47 1.59 50.99 1.99 50.88
2021 2 8 14 25.24 17.47 21.36 14.65 62 0.83 85.43 1.42 68.78 1.79 68.8
2021 2 8 15 24.82 17.32 21.07 14.53 63 1.13 85.43 1.45 87.54 1.86 87.35
2021 2 8 16 24.03 17.53 20.78 14.71 67 1.59 85.44 1.58 100.86 2.15 100.66
2021 2 8 17 22.61 18.36 20.48 15.5 76.88 2.15 85.46 1.5 109.09 2.4 109.38
2021 2 8 18 20.34 18.44 19.39 15.56 88.75 2.51 85.49 1.29 111.29 2.43 111.87
2021 2 8 19 19.49 17.92 18.71 15.08 90.56 2.68 85.52 1.85 109.74 3.13 110.02
2021 2 8 20 18.85 17.69 18.27 14.83 92.88 2.54 85.57 2.23 102.77 3.57 102.91
2021 2 8 21 18.45 17.61 18.03 14.77 94.75 2.6 85.64 2.15 91.87 3.42 91.96
2021 2 8 22 18.12 17.51 17.81 14.65 96.12 2.6 85.68 1.9 83.17 3.06 83.26
2021 2 8 23 17.95 17.48 17.71 14.59 96.94 2.21 85.65 1.72 79.56 2.79 79.67
2021 2 9 0 17.8 17.43 17.62 14.59 97.5 2.13 85.61 1.46 80.44 2.38 80.35
2021 2 9 1 17.65 17.34 17.5 14.53 97.88 2.11 85.57 1.18 86.59 1.96 86.79
2021 2 9 2 17.49 17.17 17.33 14.34 97.88 1.65 85.56 1.2 97.13 1.96 97.1
2021 2 9 3 17.27 16.92 17.09 14.1 97.62 1.05 85.55 1.46 106.11 2.32 106
2021 2 9 4 17.03 16.64 16.83 13.85 97.38 0.65 85.58 1.77 111 2.74 111.07
2021 2 9 5 16.8 16.37 16.58 13.61 97.25 0.38 85.63 2 113.76 3.06 113.81
2021 2 9 6 17.33 16.62 16.98 13.85 95.44 0.2 85.69 2.64 114.44 3.82 114.52
2021 2 9 7 19.13 17.43 18.28 14.59 89.75 0.13 85.74 3.02 111.53 4.19 111.54
2021 2 9 8 21.52 17.62 19.57 14.71 78.38 0.08 85.74 2.7 107.49 3.6 107.45
2021 2 9 9 23.42 17.65 20.54 14.77 69.94 0.06 85.72 2.08 100.8 2.66 100.68
2021 2 9 10 24.56 17.85 21.2 14.95 66.12 0.1 85.68 1.65 94.07 2.07 93.9
2021 2 9 11 25.16 17.9 21.54 15.01 64 0.19 85.62 1.4 89.68 1.74 89.49
2021 2 9 12 25.43 17.82 21.62 14.95 62.69 0.35 85.56 1.23 90.36 1.54 90
2021 2 9 13 25.34 17.72 21.53 14.89 62.62 0.49 85.5 1.21 95.93 1.51 95.03
2021 2 9 14 24.23 17.69 20.96 14.83 66.75 0.64 85.48 1.22 93.3 1.59 92.54
2021 2 9 15 23.04 17.98 20.51 15.14 73.06 0.71 85.49 1.36 97.62 1.82 97.16
2021 2 9 16 21.86 18.36 20.11 15.5 80.38 0.71 85.51 1.52 107.97 2.15 107.97
2021 2 9 17 20.76 18.69 19.73 15.81 87.81 0.76 85.55 1.48 114.94 2.21 114.85
2021 2 9 18 19.94 18.76 19.35 15.87 92.75 0.62 85.61 1.46 118.34 2.28 118.23
2021 2 9 19 19.49 18.55 19.02 15.62 94.19 0.45 85.67 1.75 122.06 2.69 121.85
2021 2 9 20 19.1 18.3 18.7 15.38 94.94 0.31 85.71 1.89 125.4 2.91 125.27
2021 2 9 21 18.72 18.02 18.37 15.14 95.56 0.23 85.73 1.97 129.69 3.01 129.63
2021 2 9 22 18.35 17.72 18.03 14.83 95.94 0.18 85.7 2.06 135.92 3.14 135.91
2021 2 9 23 17.98 17.37 17.68 14.53 96.19 0.16 85.65 2.19 142.84 3.32 142.83
2021 2 10 0 17.58 16.99 17.29 14.22 96.25 0.13 85.59 2.43 149.48 3.66 149.6
2021 2 10 1 17.21 16.6 16.9 13.85 96.12 0.09 85.55 2.72 153.73 4.07 153.93
2021 2 10 2 16.85 16.21 16.53 13.49 95.94 0.02 85.53 2.94 154.66 4.39 154.85
2021 2 10 3 16.53 15.85 16.19 13.18 95.69 0.02 85.55 3.03 153.63 4.53 153.7
2021 2 10 4 16.27 15.57 15.92 12.94 95.44 0.02 85.6 2.83 150.61 4.25 150.7
2021 2 10 5 16.09 15.33 15.71 12.76 95.12 0.01 85.68 2.73 143.72 4.13 143.78
2021 2 10 6 16.26 15.39 15.83 12.76 94.44 0.01 85.72 2.53 139.13 3.77 139.21
2021 2 10 7 16.84 15.47 16.15 12.82 91.5 0.05 85.73 2.45 138.11 3.52 138.06
2021 2 10 8 17.77 15.25 16.51 12.63 85 0.19 85.73 2.66 139.05 3.74 139.06
2021 2 10 9 19.53 15.23 17.38 12.63 76 0.34 85.73 2.99 136.16 4.1 136.08
2021 2 10 10 20.83 15.5 18.17 12.88 71.38 0.45 85.7 3.01 133.84 4.08 133.84
2021 2 10 11 21.62 16.17 18.9 13.43 71.06 0.49 85.64 3.04 137.29 4.1 137.32
2021 2 10 12 22.7 17.07 19.89 14.28 70.44 0.62 85.57 3.18 140.09 4.26 139.98
2021 2 10 13 23.58 17.44 20.51 14.59 68.38 0.76 85.5 3.29 138.28 4.43 138.29
2021 2 10 14 23.63 17.34 20.48 14.53 67.75 0.88 85.48 3.33 135.86 4.54 135.84
2021 2 10 15 23.13 17.12 20.13 14.34 68.81 0.98 85.49 3.25 134.03 4.53 134.02
2021 2 10 16 22.18 17.24 19.71 14.4 73.5 1.01 85.51 2.76 132.36 3.98 132.3
2021 2 10 17 20.84 18.06 19.45 15.2 84 1 85.54 1.68 131.61 2.63 131.63
2021 2 10 18 19.05 17.94 18.49 15.08 93.12 0.93 85.57 1.1 134.14 2.13 134.26
2021 2 10 19 18.44 17.68 18.06 14.83 95.12 0.91 85.6 1.3 137.43 2.37 137.54
2021 2 10 20 18.1 17.65 17.87 14.77 97.06 0.92 85.63 1.44 141.39 2.52 141.42
2021 2 10 21 17.9 17.65 17.77 14.77 98.25 0.76 85.65 1.36 147.68 2.38 147.46
2021 2 10 22 17.96 17.68 17.82 14.77 98.06 0.49 85.64 1.51 156.22 2.56 156.09
2021 2 10 23 18.06 17.71 17.89 14.83 97.62 0.31 85.59 1.86 160.57 2.99 160.76
2021 2 11 0 18.02 17.64 17.83 14.77 97.44 0.58 85.53 2.28 159.95 3.55 159.93
2021 2 11 1 17.78 17.44 17.61 14.59 97.69 1.3 85.47 2.2 157.44 3.45 157.38
2021 2 11 2 17.3 17.06 17.18 14.28 98.38 1.87 85.43 1.58 157.62 2.61 157.66
2021 2 11 3 16.79 16.63 16.71 13.85 98.88 1.81 85.41 1.03 165.54 1.94 166.97
2021 2 11 4 16.69 16.49 16.59 13.73 98.56 1.12 85.44 0.77 184.09 1.55 186.66
2021 2 11 5 17.08 16.77 16.93 13.98 97.94 0.54 85.46 0.81 179.45 1.56 180
2021 2 11 6 18.16 17.53 17.84 14.71 95.94 0.3 85.53 2.04 149.41 3.06 149.51
2021 2 11 7 18.99 18 18.49 15.14 93.88 0.17 85.62 3.13 123.81 4.54 123.85
2021 2 11 8 19.87 17.75 18.8 14.89 87.44 0.1 85.64 3.72 114.95 5.31 114.87
2021 2 11 9 21.28 17.01 19.14 14.22 76.56 0.08 85.61 3.53 112.77 4.88 112.7
2021 2 11 10 22.97 16.73 19.84 13.92 67.81 0.09 85.56 2.98 113.95 3.98 113.85
2021 2 11 11 24.19 16.79 20.49 14.04 63.25 0.09 85.5 2.74 117.74 3.59 117.74
2021 2 11 12 24.85 16.92 20.88 14.16 61.31 0.1 85.44 2.62 122.6 3.43 122.53
2021 2 11 13 25.03 17.03 21.03 14.22 61.06 0.11 85.38 2.54 129.13 3.32 129.08
2021 2 11 14 24.89 17.13 21.01 14.34 62 0.12 85.34 2.58 134.88 3.41 134.91
2021 2 11 15 24.15 17.1 20.62 14.34 64.62 0.13 85.35 2.72 137.91 3.71 138.08
2021 2 11 16 23.12 17.3 20.22 14.53 69.69 0.11 85.38 2.68 139.49 3.85 139.45
2021 2 11 17 21.7 17.92 19.81 15.08 79 0.08 85.43 2.14 140.62 3.29 140.49
2021 2 11 18 19.69 17.78 18.73 14.95 88.69 0.06 85.47 1.74 141.18 2.95 140.91
2021 2 11 19 18.87 17.35 18.11 14.53 90.75 0.03 85.51 2.2 140.19 3.52 140.13
2021 2 11 20 18.12 17.08 17.59 14.28 93.5 0.01 85.54 2.31 140.07 3.63 139.97
2021 2 11 21 17.3 16.75 17.02 13.98 96.44 0 85.56 1.99 142.01 3.2 141.84
2021 2 11 22 16.76 16.48 16.62 13.73 98.12 0 85.54 1.93 146.89 3.11 146.59
2021 2 11 23 16.48 16.26 16.37 13.55 98.44 0.01 85.47 2.14 151.84 3.36 151.71
2021 2 12 0 16.31 16.07 16.19 13.37 98.31 0.01 85.4 2.26 155.74 3.53 155.82
2021 2 12 1 16.09 15.9 16 13.24 98.56 0.01 85.35 2.18 159.42 3.42 159.41
2021 2 12 2 15.87 15.74 15.8 13.12 99.06 0.01 85.33 2.05 162.05 3.27 162.21
2021 2 12 3 15.9 15.67 15.79 13.06 98.31 0.01 85.33 2.43 162.21 3.8 162.27
2021 2 12 4 15.9 15.6 15.75 13 97.94 0.01 85.36 2.65 160.39 4.12 160.3
2021 2 12 5 15.87 15.51 15.69 12.94 97.5 0.01 85.4 2.86 159.68 4.41 159.8
2021 2 12 6 16.88 15.94 16.4 13.24 94 0.01 85.43 3.61 159.6 5.28 159.63
2021 2 12 7 18.62 16.21 17.41 13.49 85.75 0 85.46 4.11 159.53 5.81 159.54
2021 2 12 8 20.91 16.08 18.5 13.37 73.75 0 85.46 3.75 163.04 5.13 163.08
2021 2 12 9 22.93 16.08 19.51 13.43 65.25 0 85.44 3.02 171.81 3.98 171.87
2021 2 12 10 24.43 16.25 20.34 13.55 60.19 0 85.39 2.33 188.1 2.98 188.13
2021 2 12 11 25.48 16.37 20.92 13.67 57 0 85.33 2.13 209.85 2.71 209.89
2021 2 12 12 26.13 16.4 21.26 13.73 54.94 0 85.26 2.4 221.83 3.08 221.81
2021 2 12 13 26.3 16.3 21.3 13.61 54.06 0 85.19 2.65 224.76 3.46 224.82
2021 2 12 14 26.23 16.17 21.19 13.55 53.88 0 85.13 2.79 226.93 3.69 226.97
2021 2 12 15 25.65 15.87 20.76 13.24 54.69 0.01 85.11 2.77 230.38 3.76 230.32
2021 2 12 16 24.73 15.94 20.33 13.31 58.06 0.01 85.12 2.47 233.35 3.52 233.49
2021 2 12 17 22.98 17.21 20.09 14.47 70 0.01 85.16 1.54 233.48 2.53 233.41
2021 2 12 18 20.32 17.5 18.9 14.71 83.81 0 85.22 0.93 226.69 2.23 226.7
2021 2 12 19 19.56 17.1 18.33 14.34 85.56 0.01 85.27 0.95 213.56 2.26 213.74
2021 2 12 20 19.01 16.91 17.97 14.16 87.44 0 85.31 1 197.73 2.26 198.12
2021 2 12 21 18.41 16.72 17.57 13.98 89.69 0.01 85.33 1.12 182 2.3 182.73
2021 2 12 22 17.83 16.61 17.22 13.85 92.38 0 85.31 1.25 170.66 2.38 171.31
2021 2 12 23 16.71 16.38 16.55 13.67 97.81 0.01 85.26 1.28 164.44 2.47 164.6
2021 2 13 0 15.98 16.44 16.21 13.73 100 0 85.22 1.3 162.54 2.49 162.65
2021 2 13 1 15.98 16.39 16.19 13.73 100 0.01 85.2 1.23 167.11 2.29 166.82
2021 2 13 2 15.78 16.18 15.98 13.49 100 0.01 85.2 1.02 172.93 2.01 172.63
2021 2 13 3 15.5 15.9 15.7 13.31 100 0.01 85.21 0.86 174.76 1.82 174.09
2021 2 13 4 15.24 15.65 15.44 13.06 100 0.01 85.23 0.77 171.79 1.74 171.72
2021 2 13 5 15.12 15.44 15.28 12.88 100 0.01 85.26 0.72 173.73 1.65 174.02
2021 2 13 6 17.05 16.09 16.58 13.43 93.94 0 85.29 1.48 189.41 2.04 189.25
2021 2 13 7 19.95 16.57 18.26 13.85 80.75 0 85.34 1.94 230.08 2.56 230.08
2021 2 13 8 22.39 16.47 19.43 13.73 69.06 0 85.36 2.97 250.18 3.98 250.14
2021 2 13 9 23.74 16.57 20.15 13.85 64 0 85.36 3.43 254.29 4.6 254.22
2021 2 13 10 24.73 16.75 20.74 13.98 61.06 0.01 85.33 3.69 255.52 4.95 255.55
2021 2 13 11 25.41 16.9 21.15 14.16 59.19 0.02 85.28 3.88 255.43 5.22 255.44
2021 2 13 12 25.94 16.95 21.44 14.22 57.56 0.03 85.22 4.02 256.15 5.42 256.08
2021 2 13 13 26.11 16.94 21.52 14.22 56.94 0.04 85.16 4.1 258.03 5.59 258.06
2021 2 13 14 25.95 16.88 21.41 14.16 57.31 0.04 85.12 4.13 259.65 5.69 259.65
2021 2 13 15 25.49 16.8 21.14 14.1 58.5 0.04 85.11 4.05 259.34 5.69 259.4
2021 2 13 16 24.57 16.75 20.66 14.04 61.62 0.04 85.14 3.72 258.01 5.38 257.94
2021 2 13 17 22.78 17.65 20.21 14.83 72.69 0.04 85.18 2.42 257.71 3.76 257.78
2021 2 13 18 20.26 17.62 18.94 14.83 84.75 0.04 85.22 1.67 259.22 3 259.19
2021 2 13 19 19.44 17.44 18.44 14.65 88.06 0.04 85.27 1.88 261.16 3.24 260.99
2021 2 13 20 18.95 17.58 18.26 14.77 91.69 0.05 85.32 2.28 263.12 3.7 262.97
2021 2 13 21 18.47 17.84 18.15 15.01 96.06 0.05 85.36 2.51 265 3.95 264.89
2021 2 13 22 18.37 18.06 18.22 15.2 97.94 0.06 85.35 2.65 266.44 4.08 266.38
2021 2 13 23 18.31 17.99 18.15 15.14 97.88 0.08 85.3 2.7 265.36 4.15 265.35
2021 2 14 0 18.05 17.74 17.9 14.95 97.88 0.1 85.24 2.78 263.05 4.25 262.93
